"id","protein_id","tissue","gender","tpm","tpm_rank","tpm_rank_bysex","tpm_level","tpm_level_bysex","tpm_f","tpm_m","log2foldchange","tau","tau_bysex","uberon_id","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
348442,9491,Ovary,F,2.063000,0.408,0.392,Medium,Medium,,,,0.884,0.892,UBERON:0000992,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348443,9491,Pancreas,F,0.492000,0.061,0.059,Low,Low,0.492000,0.416000,0.075,0.884,0.892,UBERON:0001264,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348444,9491,Pancreas,M,0.416000,0.041,0.043,Low,Low,0.492000,0.416000,0.075,0.884,0.889,UBERON:0001264,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348445,9491,Pituitary,F,1.415000,0.347,0.333,Medium,Medium,1.415000,0.947000,0.311,0.884,0.892,UBERON:0000007,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348446,9491,Pituitary,M,0.947000,0.306,0.319,Medium,Medium,1.415000,0.947000,0.311,0.884,0.889,UBERON:0000007,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348447,9491,Prostate,M,29.660000,0.765,0.766,High,High,,,,0.884,0.889,UBERON:0002367,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348448,9491,Skin - Not Sun Exposed (Suprapubic),F,9.438000,0.633,0.667,Medium,Medium,9.438000,7.093000,0.367,0.884,0.892,UBERON:0002097,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348449,9491,Skin - Not Sun Exposed (Suprapubic),M,7.093000,0.592,0.596,Medium,Medium,9.438000,7.093000,0.367,0.884,0.889,UBERON:0002097,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348450,9491,Skin - Sun Exposed (Lower leg),F,12.430000,0.724,0.745,Medium,Medium,12.430000,10.870000,0.178,0.884,0.892,UBERON:002097,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348451,9491,Skin - Sun Exposed (Lower leg),M,10.870000,0.714,0.702,Medium,Medium,12.430000,10.870000,0.178,0.884,0.889,UBERON:002097,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348452,9491,Small Intestine - Terminal Ileum,F,5.262000,0.520,0.510,Medium,Medium,5.262000,4.973000,0.068,0.884,0.892,UBERON:0002116,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348453,9491,Small Intestine - Terminal Ileum,M,4.973000,0.510,0.532,Medium,Medium,5.262000,4.973000,0.068,0.884,0.889,UBERON:0002116,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348454,9491,Spleen,F,3.390000,0.429,0.431,Medium,Medium,3.390000,3.432000,-0.014,0.884,0.892,UBERON:0002106,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348455,9491,Spleen,M,3.432000,0.439,0.447,Medium,Medium,3.390000,3.432000,-0.014,0.884,0.889,UBERON:0002106,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348456,9491,Stomach,F,5.484000,0.531,0.529,Medium,Medium,5.484000,5.589000,-0.023,0.884,0.892,UBERON:0000945,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348457,9491,Stomach,M,5.589000,0.541,0.553,Medium,Medium,5.484000,5.589000,-0.023,0.884,0.889,UBERON:0000945,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348458,9491,Testis,M,14.340000,0.755,0.745,High,Medium,,,,0.884,0.889,UBERON:0000473,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348459,9491,Thyroid,F,3.509000,0.449,0.451,Medium,Medium,3.509000,3.639000,-0.041,0.884,0.892,UBERON:0002046,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348460,9491,Thyroid,M,3.639000,0.459,0.468,Medium,Medium,3.509000,3.639000,-0.041,0.884,0.889,UBERON:0002046,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348461,9491,Uterus,F,42.040000,0.806,0.824,High,High,,,,0.884,0.892,UBERON:0000995,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348462,9491,Vagina,F,7.985000,0.612,0.627,Medium,Medium,,,,0.884,0.892,UBERON:0000996,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348463,9491,Whole Blood,F,0.245000,0.010,0.020,Low,Low,0.245000,0.256000,-0.013,0.884,0.892,UBERON:0000178,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
348464,9491,Whole Blood,M,0.256000,0.020,0.021,Low,Low,0.245000,0.256000,-0.013,0.884,0.889,UBERON:0000178,398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
391469,18866,Adipose - Subcutaneous,F,2.805000,0.500,0.510,Medium,Medium,2.805000,3.232000,-0.153,0.808,0.810,UBERON:0002190,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391470,18866,Adipose - Subcutaneous,M,3.232000,0.551,0.574,Medium,Medium,2.805000,3.232000,-0.153,0.808,0.820,UBERON:0002190,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391471,18866,Adipose - Visceral (Omentum),F,2.617000,0.449,0.451,Medium,Medium,2.617000,2.739000,-0.048,0.808,0.810,UBERON:0014454,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391472,18866,Adipose - Visceral (Omentum),M,2.739000,0.480,0.489,Medium,Medium,2.617000,2.739000,-0.048,0.808,0.820,UBERON:0014454,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391473,18866,Adrenal Gland,F,0.463000,0.112,0.098,Low,Low,0.463000,0.483000,-0.020,0.808,0.810,UBERON:0002369,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391474,18866,Adrenal Gland,M,0.483000,0.122,0.149,Low,Low,0.463000,0.483000,-0.020,0.808,0.820,UBERON:0002369,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391475,18866,Artery - Aorta,F,11.700000,0.827,0.824,High,High,11.700000,10.640000,0.126,0.808,0.810,UBERON:0000947,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391476,18866,Artery - Aorta,M,10.640000,0.816,0.830,High,High,11.700000,10.640000,0.126,0.808,0.820,UBERON:0000947,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391477,18866,Artery - Coronary,F,9.701000,0.776,0.784,High,High,9.701000,7.836000,0.276,0.808,0.810,UBERON:0001621,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391478,18866,Artery - Coronary,M,7.836000,0.724,0.723,Medium,Medium,9.701000,7.836000,0.276,0.808,0.820,UBERON:0001621,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391479,18866,Artery - Tibial,F,13.770000,0.847,0.863,High,High,13.770000,13.920000,-0.015,0.808,0.810,UBERON:0007610,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391480,18866,Artery - Tibial,M,13.920000,0.888,0.894,High,High,13.770000,13.920000,-0.015,0.808,0.820,UBERON:0007610,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391481,18866,Bladder,F,15.279000,0.898,0.902,High,High,15.279000,16.560000,-0.109,0.808,0.810,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391482,18866,Bladder,M,16.560000,0.908,0.915,High,High,15.279000,16.560000,-0.109,0.808,0.820,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391483,18866,Brain - Amygdala,F,2.050000,0.357,0.333,Medium,Medium,2.050000,1.771000,0.138,0.808,0.810,UBERON:0001876,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391484,18866,Brain - Amygdala,M,1.771000,0.337,0.362,Medium,Medium,2.050000,1.771000,0.138,0.808,0.820,UBERON:0001876,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391485,18866,Brain - Anterior cingulate cortex (BA24),F,1.026000,0.235,0.235,Low,Low,1.026000,0.866000,0.119,0.808,0.810,UBERON:0009835,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391486,18866,Brain - Anterior cingulate cortex (BA24),M,0.866000,0.184,0.213,Low,Low,1.026000,0.866000,0.119,0.808,0.820,UBERON:0009835,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391487,18866,Brain - Caudate (basal ganglia),F,3.424000,0.571,0.569,Medium,Medium,3.424000,3.057000,0.125,0.808,0.810,UBERON:0002420,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391488,18866,Brain - Caudate (basal ganglia),M,3.057000,0.541,0.553,Medium,Medium,3.424000,3.057000,0.125,0.808,0.820,UBERON:0002420,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391489,18866,Brain - Cerebellar Hemisphere,F,0.717000,0.163,0.137,Low,Low,0.717000,0.532000,0.164,0.808,0.810,UBERON:0002245,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391490,18866,Brain - Cerebellar Hemisphere,M,0.532000,0.143,0.170,Low,Low,0.717000,0.532000,0.164,0.808,0.820,UBERON:0002245,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391491,18866,Brain - Cerebellum,F,0.812000,0.173,0.157,Low,Low,0.812000,0.672000,0.116,0.808,0.810,UBERON:0002037,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391492,18866,Brain - Cerebellum,M,0.672000,0.153,0.191,Low,Low,0.812000,0.672000,0.116,0.808,0.820,UBERON:0002037,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391493,18866,Brain - Cortex,F,0.989000,0.214,0.196,Low,Low,0.989000,1.104000,-0.081,0.808,0.810,UBERON:0000956,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391494,18866,Brain - Cortex,M,1.104000,0.265,0.277,Medium,Medium,0.989000,1.104000,-0.081,0.808,0.820,UBERON:0000956,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391495,18866,Brain - Frontal Cortex (BA9),F,1.388000,0.286,0.275,Medium,Medium,1.388000,1.246000,0.088,0.808,0.810,UBERON:0001870,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391496,18866,Brain - Frontal Cortex (BA9),M,1.246000,0.276,0.298,Medium,Medium,1.388000,1.246000,0.088,0.808,0.820,UBERON:0001870,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391497,18866,Brain - Hippocampus,F,2.636000,0.459,0.471,Medium,Medium,2.636000,2.018000,0.269,0.808,0.810,UBERON:0022430,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391498,18866,Brain - Hippocampus,M,2.018000,0.347,0.383,Medium,Medium,2.636000,2.018000,0.269,0.808,0.820,UBERON:0022430,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391499,18866,Brain - Hypothalamus,F,2.762000,0.490,0.490,Medium,Medium,2.762000,2.658000,0.040,0.808,0.810,UBERON:0001898,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391500,18866,Brain - Hypothalamus,M,2.658000,0.469,0.468,Medium,Medium,2.762000,2.658000,0.040,0.808,0.820,UBERON:0001898,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391501,18866,Brain - Nucleus accumbens (basal ganglia),F,3.488000,0.582,0.588,Medium,Medium,3.488000,3.035000,0.154,0.808,0.810,UBERON:0001882,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391502,18866,Brain - Nucleus accumbens (basal ganglia),M,3.035000,0.531,0.532,Medium,Medium,3.488000,3.035000,0.154,0.808,0.820,UBERON:0001882,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391503,18866,Brain - Putamen (basal ganglia),F,2.390000,0.408,0.392,Medium,Medium,2.390000,2.194000,0.086,0.808,0.810,UBERON:0001874,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391504,18866,Brain - Putamen (basal ganglia),M,2.194000,0.398,0.426,Medium,Medium,2.390000,2.194000,0.086,0.808,0.820,UBERON:0001874,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391505,18866,Brain - Spinal cord (cervical c-1),F,13.835000,0.878,0.882,High,High,13.835000,13.780000,0.005,0.808,0.810,UBERON:0006469,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391506,18866,Brain - Spinal cord (cervical c-1),M,13.780000,0.857,0.851,High,High,13.835000,13.780000,0.005,0.808,0.820,UBERON:0006469,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391507,18866,Brain - Substantia nigra,F,5.126000,0.684,0.686,Medium,Medium,5.126000,4.541000,0.145,0.808,0.810,UBERON:0002038,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391508,18866,Brain - Substantia nigra,M,4.541000,0.653,0.660,Medium,Medium,5.126000,4.541000,0.145,0.808,0.820,UBERON:0002038,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391509,18866,Breast - Mammary Tissue,F,2.559000,0.439,0.431,Medium,Medium,2.559000,2.864000,-0.119,0.808,0.810,UBERON:0001911,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391510,18866,Breast - Mammary Tissue,M,2.864000,0.510,0.511,Medium,Medium,2.559000,2.864000,-0.119,0.808,0.820,UBERON:0001911,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391511,18866,Cells - EBV-transformed lymphocytes,F,0.082000,0.031,0.039,Low,Low,0.082000,0.088000,-0.008,0.808,0.810,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391512,18866,Cells - EBV-transformed lymphocytes,M,0.088000,0.041,0.043,Low,Low,0.082000,0.088000,-0.008,0.808,0.820,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391513,18866,Cells - Transformed fibroblasts,F,8.740000,0.735,0.745,Medium,Medium,8.740000,9.014000,-0.040,0.808,0.810,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391514,18866,Cells - Transformed fibroblasts,M,9.014000,0.755,0.745,High,Medium,8.740000,9.014000,-0.040,0.808,0.820,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391515,18866,Cervix - Ectocervix,F,5.137000,0.694,0.706,Medium,Medium,,,,0.808,0.810,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391516,18866,Cervix - Endocervix,F,4.294000,0.633,0.647,Medium,Medium,,,,0.808,0.810,,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391517,18866,Colon - Sigmoid,F,29.600000,0.980,0.980,High,High,29.600000,28.700000,0.043,0.808,0.810,UBERON:0001159,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391518,18866,Colon - Sigmoid,M,28.700000,0.969,0.979,High,High,29.600000,28.700000,0.043,0.808,0.820,UBERON:0001159,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391519,18866,Colon - Transverse,F,3.744000,0.592,0.608,Medium,Medium,3.744000,3.992000,-0.074,0.808,0.810,UBERON:0001157,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391520,18866,Colon - Transverse,M,3.992000,0.622,0.617,Medium,Medium,3.744000,3.992000,-0.074,0.808,0.820,UBERON:0001157,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391521,18866,Esophagus - Gastroesophageal Junction,F,21.920000,0.929,0.922,High,High,21.920000,16.990000,0.349,0.808,0.810,UBERON:0007650,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391522,18866,Esophagus - Gastroesophageal Junction,M,16.990000,0.918,0.936,High,High,21.920000,16.990000,0.349,0.808,0.820,UBERON:0007650,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391523,18866,Esophagus - Mucosa,F,2.092000,0.367,0.353,Medium,Medium,2.092000,1.693000,0.199,0.808,0.810,UBERON:0002469,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391524,18866,Esophagus - Mucosa,M,1.693000,0.327,0.340,Medium,Medium,2.092000,1.693000,0.199,0.808,0.820,UBERON:0002469,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391525,18866,Esophagus - Muscularis,F,28.040000,0.959,0.961,High,High,28.040000,25.095000,0.154,0.808,0.810,UBERON:0004648,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391526,18866,Esophagus - Muscularis,M,25.095000,0.939,0.957,High,High,28.040000,25.095000,0.154,0.808,0.820,UBERON:0004648,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391527,18866,Fallopian Tube,F,7.443000,0.714,0.725,Medium,Medium,,,,0.808,0.810,UBERON:0003889,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391528,18866,Heart - Atrial Appendage,F,12.060000,0.837,0.843,High,High,12.060000,10.340000,0.204,0.808,0.810,UBERON:0006618,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391529,18866,Heart - Atrial Appendage,M,10.340000,0.806,0.809,High,High,12.060000,10.340000,0.204,0.808,0.820,UBERON:0006618,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391530,18866,Heart - Left Ventricle,F,25.240000,0.949,0.941,High,High,25.240000,13.810000,0.825,0.808,0.810,UBERON:0002084,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391531,18866,Heart - Left Ventricle,M,13.810000,0.867,0.872,High,High,25.240000,13.810000,0.825,0.808,0.820,UBERON:0002084,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391532,18866,Kidney - Cortex,F,1.044000,0.245,0.255,Low,Medium,1.044000,0.414000,0.532,0.808,0.810,UBERON:0001225,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391533,18866,Kidney - Cortex,M,0.414000,0.092,0.106,Low,Low,1.044000,0.414000,0.532,0.808,0.820,UBERON:0001225,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391534,18866,Liver,F,0.173000,0.061,0.059,Low,Low,0.173000,0.155000,0.022,0.808,0.810,UBERON:0002107,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391535,18866,Liver,M,0.155000,0.051,0.064,Low,Low,0.173000,0.155000,0.022,0.808,0.820,UBERON:0002107,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391536,18866,Lung,F,3.827000,0.612,0.627,Medium,Medium,3.827000,3.826000,0.000,0.808,0.810,UBERON:0002048,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391537,18866,Lung,M,3.826000,0.602,0.596,Medium,Medium,3.827000,3.826000,0.000,0.808,0.820,UBERON:0002048,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391538,18866,Minor Salivary Gland,F,2.162000,0.388,0.373,Medium,Medium,2.162000,2.160000,0.001,0.808,0.810,UBERON:0001830,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391539,18866,Minor Salivary Gland,M,2.160000,0.378,0.404,Medium,Medium,2.162000,2.160000,0.001,0.808,0.820,UBERON:0001830,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391540,18866,Muscle - Skeletal,F,31.000000,1.000,1.000,High,High,31.000000,30.590000,0.019,0.808,0.810,UBERON:0001134,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391541,18866,Muscle - Skeletal,M,30.590000,0.990,1.000,High,High,31.000000,30.590000,0.019,0.808,0.820,UBERON:0001134,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391542,18866,Nerve - Tibial,F,5.050000,0.673,0.667,Medium,Medium,5.050000,5.015000,0.008,0.808,0.810,UBERON:0001323,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391543,18866,Nerve - Tibial,M,5.015000,0.663,0.681,Medium,Medium,5.050000,5.015000,0.008,0.808,0.820,UBERON:0001323,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391544,18866,Ovary,F,1.570000,0.296,0.294,Medium,Medium,,,,0.808,0.810,UBERON:0000992,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391545,18866,Pancreas,F,0.276000,0.082,0.078,Low,Low,0.276000,0.268000,0.009,0.808,0.810,UBERON:0001264,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391546,18866,Pancreas,M,0.268000,0.071,0.085,Low,Low,0.276000,0.268000,0.009,0.808,0.820,UBERON:0001264,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391547,18866,Pituitary,F,2.951000,0.520,0.529,Medium,Medium,2.951000,4.320000,-0.429,0.808,0.810,UBERON:0000007,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391548,18866,Pituitary,M,4.320000,0.643,0.638,Medium,Medium,2.951000,4.320000,-0.429,0.808,0.820,UBERON:0000007,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391549,18866,Prostate,M,6.500000,0.704,0.702,Medium,Medium,,,,0.808,0.820,UBERON:0002367,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391550,18866,Skin - Not Sun Exposed (Suprapubic),F,0.887000,0.194,0.176,Low,Low,0.887000,0.908000,-0.016,0.808,0.810,UBERON:0002097,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391551,18866,Skin - Not Sun Exposed (Suprapubic),M,0.908000,0.204,0.234,Low,Low,0.887000,0.908000,-0.016,0.808,0.820,UBERON:0002097,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391552,18866,Skin - Sun Exposed (Lower leg),F,1.002000,0.224,0.216,Low,Low,1.002000,1.095000,-0.066,0.808,0.810,UBERON:002097,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391553,18866,Skin - Sun Exposed (Lower leg),M,1.095000,0.255,0.255,Medium,Medium,1.002000,1.095000,-0.066,0.808,0.820,UBERON:002097,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
