,drug_name,related_drug_name,drugbank_id,related_drugbank_id
4466,Ambenonium,Oxybutynin,DB01122,DB01062
4467,Ambenonium,Promethazine,DB01122,DB01069
4468,Ambenonium,Diphenhydramine,DB01122,DB01075
4469,Ambenonium,Pentolinium,DB01122,DB01090
4470,Ambenonium,Doxepin,DB01122,DB01142
4471,Ambenonium,Flavoxate,DB01122,DB01148
4472,Ambenonium,Desipramine,DB01122,DB01151
4473,Ambenonium,Orphenadrine,DB01122,DB01173
4474,Ambenonium,Phenobarbital,DB01122,DB01174
4475,Ambenonium,Escitalopram,DB01122,DB01175
4476,Ambenonium,Quetiapine,DB01122,DB01224
4477,Ambenonium,Levacetylmethadol,DB01122,DB01227
4478,Ambenonium,Diphenidol,DB01122,DB01231
4479,Ambenonium,Aripiprazole,DB01122,DB01238
4480,Ambenonium,Chlorprothixene,DB01122,DB01239
4481,Ambenonium,Fenoterol,DB01122,DB01288
4482,Ambenonium,Amobarbital,DB01122,DB01351
4483,Ambenonium,Aprobarbital,DB01122,DB01352
4484,Ambenonium,Butobarbital,DB01122,DB01353
4485,Ambenonium,Heptabarbital,DB01122,DB01354
4486,Ambenonium,Hexobarbital,DB01122,DB01355
4487,Ambenonium,Methotrimeprazine,DB01122,DB01403
4488,Ambenonium,Tiotropium,DB01122,DB01409
4489,Ambenonium,Barbital,DB01122,DB01483
4490,Ambenonium,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",DB01122,DB01496
4491,Ambenonium,Solifenacin,DB01122,DB01591
4492,Ambenonium,Isopropamide,DB01122,DB01625
4493,Ambenonium,Mepenzolate,DB01122,DB04843
4494,Ambenonium,Fesoterodine,DB01122,DB06702
4495,Ambenonium,Dimetindene,DB01122,DB08801
4496,Ambenonium,Agmatine,DB01122,DB08838
4497,Ambenonium,Umeclidinium,DB01122,DB09076
4498,Ambenonium,Esmolol,DB01122,DB00187
4499,Ambenonium,Betaxolol,DB01122,DB00195
4500,Ambenonium,Metoprolol,DB01122,DB00264
4501,Ambenonium,Atenolol,DB01122,DB00335
4502,Ambenonium,Timolol,DB01122,DB00373
4503,Ambenonium,Sotalol,DB01122,DB00489
4504,Ambenonium,Propranolol,DB01122,DB00571
4505,Ambenonium,Labetalol,DB01122,DB00598
4506,Ambenonium,Bisoprolol,DB01122,DB00612
4507,Ambenonium,Alprenolol,DB01122,DB00866
4508,Ambenonium,Pindolol,DB01122,DB00960
4509,Ambenonium,Carvedilol,DB01122,DB01136
4510,Ambenonium,Propafenone,DB01122,DB01182
4511,Ambenonium,Acebutolol,DB01122,DB01193
4512,Ambenonium,Nadolol,DB01122,DB01203
4513,Ambenonium,Bevantolol,DB01122,DB01295
4514,Ambenonium,Practolol,DB01122,DB01297
4515,Ambenonium,Penbutolol,DB01122,DB01359
4516,Ambenonium,Oxprenolol,DB01122,DB01580
4517,Ambenonium,Celiprolol,DB01122,DB04846
4518,Ambenonium,Nebivolol,DB01122,DB04861
4519,Ambenonium,Bufuralol,DB01122,DB06726
4520,Ambenonium,Bopindolol,DB01122,DB08807
4521,Ambenonium,Bupranolol,DB01122,DB08808
4522,Ambenonium,Nicotine,DB01122,DB00184
4523,Ambenonium,Cevimeline,DB01122,DB00185
4524,Ambenonium,Carbamoylcholine,DB01122,DB00411
4525,Ambenonium,Bethanechol,DB01122,DB01019
4526,Ambenonium,Pilocarpine,DB01122,DB01085
4527,Ambenonium,Varenicline,DB01122,DB01273
4528,Ambenonium,Acetylcholine,DB01122,DB03128
4529,Ambenonium,Arecoline,DB01122,DB04365
4530,Ambenonium,Lobeline,DB01122,DB05137
4531,Ambenonium,NGX267,DB01122,DB05152
4532,Ambenonium,GTS-21,DB01122,DB05708
4533,Ambenonium,Methacholine,DB01122,DB06709
4534,Ambenonium,Epibatidine,DB01122,DB07720
4535,Ambenonium,Flunisolide,DB01122,DB00180
4536,Ambenonium,Beclomethasone dipropionate,DB01122,DB00394
4537,Ambenonium,Betamethasone,DB01122,DB00443
4538,Ambenonium,Fluticasone propionate,DB01122,DB00588
4539,Ambenonium,Fluocinolone acetonide,DB01122,DB00591
4540,Ambenonium,Triamcinolone,DB01122,DB00620
4541,Ambenonium,Prednisone,DB01122,DB00635
4542,Ambenonium,Fludrocortisone,DB01122,DB00687
4543,Ambenonium,Hydrocortisone,DB01122,DB00741
4544,Ambenonium,Prednisolone,DB01122,DB00860
4545,Ambenonium,Methylprednisolone,DB01122,DB00959
4546,Ambenonium,Trilostane,DB01122,DB01108
4547,Ambenonium,Budesonide,DB01122,DB01222
4548,Ambenonium,Dexamethasone,DB01122,DB01234
4549,Ambenonium,Corticotropin,DB01122,DB01285
4550,Ambenonium,Cortisone acetate,DB01122,DB01380
4551,Ambenonium,Paramethasone,DB01122,DB01384
4552,Ambenonium,Ciclesonide,DB01122,DB01410
4553,Ambenonium,Aldosterone,DB01122,DB04630
4554,Ambenonium,Fluticasone furoate,DB01122,DB08906
4555,Ambenonium,Deflazacort,DB01122,DB11921
4556,Ambenonium,Clobetasol propionate,DB01122,DB01013
4557,Ambenonium,Fluocinonide,DB01122,DB01047
4558,Ambenonium,Desoximetasone,DB01122,DB00547
4559,Ambenonium,Mometasone,DB01122,DB00764
4560,Ambenonium,Fluorometholone,DB01122,DB00324
4561,Ambenonium,Flumethasone,DB01122,DB00663
4562,Ambenonium,Metocurine iodide,DB01122,DB00416
4563,Ambenonium,Gallamine triethiodide,DB01122,DB00483
4564,Ambenonium,Cisatracurium,DB01122,DB00565
4565,Ambenonium,Rocuronium,DB01122,DB00728
4566,Ambenonium,Atracurium besylate,DB01122,DB00732
4567,Ambenonium,Mivacurium,DB01122,DB01226
4568,Ambenonium,Metocurine,DB01122,DB01336
4569,Ambenonium,Pancuronium,DB01122,DB01337
4570,Ambenonium,Pipecuronium,DB01122,DB01338
4571,Ambenonium,Vecuronium,DB01122,DB01339
4572,Ambenonium,Meclizine,DB01122,DB00737
4573,Neostigmine,Dipyridamole,DB01400,DB00975
4574,Neostigmine,Ephedrine,DB01400,DB01364
4575,Neostigmine,Bambuterol,DB01400,DB01408
4576,Neostigmine,Clevidipine,DB01400,DB04920
4577,Neostigmine,"Sar9, Met (O2)11-Substance P",DB01400,DB05875
4578,Neostigmine,Procaine,DB01400,DB00721
4579,Neostigmine,Cocaine,DB01400,DB00907
4580,Neostigmine,Trimethaphan,DB01400,DB01116
4581,Neostigmine,Doxacurium,DB01400,DB01135
4582,Neostigmine,Chloroprocaine,DB01400,DB01161
4583,Neostigmine,Tubocurarine,DB01400,DB01199
4584,Neostigmine,Aclidinium,DB01400,DB08897
4585,Neostigmine,Butyrylthiocholine,DB01400,DB04250
4586,Neostigmine,Irinotecan,DB01400,DB00762
4587,Neostigmine,Mirabegron,DB01400,DB08893
4588,Neostigmine,Oxybuprocaine,DB01400,DB00892
4589,Neostigmine,Benzonatate,DB01400,DB00868
4590,Neostigmine,Succinylcholine,DB01400,DB00202
4591,Neostigmine,Tramadol,DB01400,DB00193
4592,Neostigmine,Trospium,DB01400,DB00209
4593,Neostigmine,Oxyphenonium,DB01400,DB00219
4594,Neostigmine,Butabarbital,DB01400,DB00237
4595,Neostigmine,Butalbital,DB01400,DB00241
4596,Neostigmine,Benzatropine,DB01400,DB00245
4597,Neostigmine,Ziprasidone,DB01400,DB00246
4598,Neostigmine,Disopyramide,DB01400,DB00280
4599,Neostigmine,Talbutal,DB01400,DB00306
4600,Neostigmine,Pentobarbital,DB01400,DB00312
4601,Neostigmine,Amitriptyline,DB01400,DB00321
4602,Neostigmine,Ipratropium,DB01400,DB00332
4603,Neostigmine,Methadone,DB01400,DB00333
4604,Neostigmine,Olanzapine,DB01400,DB00334
4605,Neostigmine,Metixene,DB01400,DB00340
4606,Neostigmine,Terfenadine,DB01400,DB00342
4607,Neostigmine,Buclizine,DB01400,DB00354
4608,Neostigmine,Clozapine,DB01400,DB00363
4609,Neostigmine,Doxylamine,DB01400,DB00366
4610,Neostigmine,Trihexyphenidyl,DB01400,DB00376
4611,Neostigmine,Oxyphencyclimine,DB01400,DB00383
4612,Neostigmine,Procyclidine,DB01400,DB00387
4613,Neostigmine,Profenamine,DB01400,DB00392
4614,Neostigmine,Secobarbital,DB01400,DB00418
4615,Neostigmine,Promazine,DB01400,DB00420
4616,Neostigmine,Hyoscyamine,DB01400,DB00424
4617,Neostigmine,Cyproheptadine,DB01400,DB00434
4618,Neostigmine,Imipramine,DB01400,DB00458
4619,Neostigmine,Methscopolamine bromide,DB01400,DB00462
4620,Neostigmine,Metharbital,DB01400,DB00463
4621,Neostigmine,Fluoxetine,DB01400,DB00472
4622,Neostigmine,Chlorpromazine,DB01400,DB00477
4623,Neostigmine,Darifenacin,DB01400,DB00496
4624,Neostigmine,Tridihexethyl,DB01400,DB00505
4625,Neostigmine,Triflupromazine,DB01400,DB00508
4626,Neostigmine,Dextromethorphan,DB01400,DB00514
4627,Neostigmine,Anisotropine methylbromide,DB01400,DB00517
4628,Neostigmine,Nortriptyline,DB01400,DB00540
4629,Neostigmine,Amoxapine,DB01400,DB00543
4630,Neostigmine,Lamotrigine,DB01400,DB00555
4631,Neostigmine,Atropine,DB01400,DB00572
4632,Neostigmine,Thiopental,DB01400,DB00599
4633,Neostigmine,Nicardipine,DB01400,DB00622
4634,Neostigmine,Mecamylamine,DB01400,DB00657
4635,Neostigmine,Pirenzepine,DB01400,DB00670
4636,Neostigmine,Paroxetine,DB01400,DB00715
4637,Neostigmine,Homatropine methylbromide,DB01400,DB00725
4638,Neostigmine,Scopolamine,DB01400,DB00747
4639,Neostigmine,Isoflurane,DB01400,DB00753
4640,Neostigmine,Benzquinamide,DB01400,DB00767
4641,Neostigmine,Clidinium,DB01400,DB00771
4642,Neostigmine,Propiomazine,DB01400,DB00777
4643,Neostigmine,Propantheline,DB01400,DB00782
4644,Neostigmine,Primidone,DB01400,DB00794
4645,Neostigmine,Dicyclomine,DB01400,DB00804
4646,Neostigmine,Biperiden,DB01400,DB00810
4647,Neostigmine,Brompheniramine,DB01400,DB00835
4648,Neostigmine,Methylphenobarbital,DB01400,DB00849
4649,Neostigmine,Quinidine,DB01400,DB00908
4650,Neostigmine,Amantadine,DB01400,DB00915
4651,Neostigmine,Maprotiline,DB01400,DB00934
4652,Neostigmine,Methantheline,DB01400,DB00940
4653,Neostigmine,Cycrimine,DB01400,DB00942
4654,Neostigmine,Desloratadine,DB01400,DB00967
4655,Neostigmine,Glycopyrronium,DB01400,DB00986
4656,Neostigmine,Tolterodine,DB01400,DB01036
4657,Neostigmine,Oxybutynin,DB01400,DB01062
4658,Neostigmine,Promethazine,DB01400,DB01069
4659,Neostigmine,Diphenhydramine,DB01400,DB01075
4660,Neostigmine,Pentolinium,DB01400,DB01090
4661,Neostigmine,Doxepin,DB01400,DB01142
4662,Neostigmine,Flavoxate,DB01400,DB01148
4663,Neostigmine,Desipramine,DB01400,DB01151
4664,Neostigmine,Orphenadrine,DB01400,DB01173
4665,Neostigmine,Phenobarbital,DB01400,DB01174
4666,Neostigmine,Escitalopram,DB01400,DB01175
4667,Neostigmine,Quetiapine,DB01400,DB01224
4668,Neostigmine,Levacetylmethadol,DB01400,DB01227
4669,Neostigmine,Diphenidol,DB01400,DB01231
4670,Neostigmine,Aripiprazole,DB01400,DB01238
4671,Neostigmine,Chlorprothixene,DB01400,DB01239
4672,Neostigmine,Fenoterol,DB01400,DB01288
4673,Neostigmine,Amobarbital,DB01400,DB01351
4674,Neostigmine,Aprobarbital,DB01400,DB01352
4675,Neostigmine,Butobarbital,DB01400,DB01353
4676,Neostigmine,Heptabarbital,DB01400,DB01354
4677,Neostigmine,Hexobarbital,DB01400,DB01355
4678,Neostigmine,Methotrimeprazine,DB01400,DB01403
4679,Neostigmine,Tiotropium,DB01400,DB01409
4680,Neostigmine,Barbital,DB01400,DB01483
4681,Neostigmine,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",DB01400,DB01496
4682,Neostigmine,Solifenacin,DB01400,DB01591
4683,Neostigmine,Isopropamide,DB01400,DB01625
4684,Neostigmine,Mepenzolate,DB01400,DB04843
4685,Neostigmine,Fesoterodine,DB01400,DB06702
4686,Neostigmine,Dimetindene,DB01400,DB08801
4687,Neostigmine,Agmatine,DB01400,DB08838
4688,Neostigmine,Umeclidinium,DB01400,DB09076
4689,Neostigmine,Esmolol,DB01400,DB00187
4690,Neostigmine,Betaxolol,DB01400,DB00195
4691,Neostigmine,Atenolol,DB01400,DB00335
4692,Neostigmine,Sotalol,DB01400,DB00489
4693,Neostigmine,Labetalol,DB01400,DB00598
4694,Neostigmine,Alprenolol,DB01400,DB00866
4695,Neostigmine,Pindolol,DB01400,DB00960
4696,Neostigmine,Bevantolol,DB01400,DB01295
4697,Neostigmine,Practolol,DB01400,DB01297
4698,Neostigmine,Penbutolol,DB01400,DB01359
4699,Neostigmine,Oxprenolol,DB01400,DB01580
4700,Neostigmine,Nebivolol,DB01400,DB04861
4701,Neostigmine,Bufuralol,DB01400,DB06726
4702,Neostigmine,Bopindolol,DB01400,DB08807
4703,Neostigmine,Bupranolol,DB01400,DB08808
4704,Neostigmine,Metoprolol,DB01400,DB00264
4705,Neostigmine,Timolol,DB01400,DB00373
4706,Neostigmine,Propranolol,DB01400,DB00571
4707,Neostigmine,Bisoprolol,DB01400,DB00612
4708,Neostigmine,Carvedilol,DB01400,DB01136
4709,Neostigmine,Propafenone,DB01400,DB01182
4710,Neostigmine,Acebutolol,DB01400,DB01193
4711,Neostigmine,Nadolol,DB01400,DB01203
4712,Neostigmine,Celiprolol,DB01400,DB04846
4713,Neostigmine,Nicotine,DB01400,DB00184
4714,Neostigmine,Cevimeline,DB01400,DB00185
4715,Neostigmine,Carbamoylcholine,DB01400,DB00411
4716,Neostigmine,Bethanechol,DB01400,DB01019
4717,Neostigmine,Pilocarpine,DB01400,DB01085
4718,Neostigmine,Varenicline,DB01400,DB01273
4719,Neostigmine,Acetylcholine,DB01400,DB03128
4720,Neostigmine,Arecoline,DB01400,DB04365
4721,Neostigmine,Lobeline,DB01400,DB05137
4722,Neostigmine,NGX267,DB01400,DB05152
4723,Neostigmine,GTS-21,DB01400,DB05708
4724,Neostigmine,Methacholine,DB01400,DB06709
4725,Neostigmine,Epibatidine,DB01400,DB07720
4726,Neostigmine,Flunisolide,DB01400,DB00180
4727,Neostigmine,Fluocinolone acetonide,DB01400,DB00591
4728,Neostigmine,Triamcinolone,DB01400,DB00620
4729,Neostigmine,Fludrocortisone,DB01400,DB00687
4730,Neostigmine,Trilostane,DB01400,DB01108
4731,Neostigmine,Corticotropin,DB01400,DB01285
4732,Neostigmine,Cortisone acetate,DB01400,DB01380
4733,Neostigmine,Paramethasone,DB01400,DB01384
4734,Neostigmine,Ciclesonide,DB01400,DB01410
4735,Neostigmine,Deflazacort,DB01400,DB11921
4736,Neostigmine,Beclomethasone dipropionate,DB01400,DB00394
4737,Neostigmine,Betamethasone,DB01400,DB00443
4738,Neostigmine,Fluticasone propionate,DB01400,DB00588
4739,Neostigmine,Prednisone,DB01400,DB00635
4740,Neostigmine,Hydrocortisone,DB01400,DB00741
4741,Neostigmine,Prednisolone,DB01400,DB00860
4742,Neostigmine,Methylprednisolone,DB01400,DB00959
4743,Neostigmine,Budesonide,DB01400,DB01222
4744,Neostigmine,Dexamethasone,DB01400,DB01234
4745,Neostigmine,Aldosterone,DB01400,DB04630
4746,Neostigmine,Fluticasone furoate,DB01400,DB08906
4747,Neostigmine,Clobetasol propionate,DB01400,DB01013
4748,Neostigmine,Fluocinonide,DB01400,DB01047
4749,Neostigmine,Desoximetasone,DB01400,DB00547
4750,Neostigmine,Mometasone,DB01400,DB00764
4751,Neostigmine,Fluorometholone,DB01400,DB00324
4752,Neostigmine,Flumethasone,DB01400,DB00663
4753,Neostigmine,Metocurine iodide,DB01400,DB00416
4754,Neostigmine,Gallamine triethiodide,DB01400,DB00483
4755,Neostigmine,Cisatracurium,DB01400,DB00565
4756,Neostigmine,Rocuronium,DB01400,DB00728
4757,Neostigmine,Atracurium besylate,DB01400,DB00732
4758,Neostigmine,Mivacurium,DB01400,DB01226
4759,Neostigmine,Metocurine,DB01400,DB01336
4760,Neostigmine,Pancuronium,DB01400,DB01337
4761,Neostigmine,Pipecuronium,DB01400,DB01338
4762,Neostigmine,Vecuronium,DB01400,DB01339
4763,Neostigmine,Meclizine,DB01400,DB00737
4764,Acotiamide,Dipyridamole,DB12482,DB00975
4765,Acotiamide,Irinotecan,DB12482,DB00762
4766,Acotiamide,Ephedrine,DB12482,DB01364
4767,Acotiamide,Bambuterol,DB12482,DB01408
4768,Acotiamide,Clevidipine,DB12482,DB04920
4769,Acotiamide,"Sar9, Met (O2)11-Substance P",DB12482,DB05875
4770,Acotiamide,Mirabegron,DB12482,DB08893
4771,Acotiamide,Procaine,DB12482,DB00721
4772,Acotiamide,Cocaine,DB12482,DB00907
4773,Acotiamide,Trimethaphan,DB12482,DB01116
4774,Acotiamide,Doxacurium,DB12482,DB01135
4775,Acotiamide,Chloroprocaine,DB12482,DB01161
4776,Acotiamide,Tubocurarine,DB12482,DB01199
4777,Acotiamide,Aclidinium,DB12482,DB08897
4778,Acotiamide,Butyrylthiocholine,DB12482,DB04250
4779,Acotiamide,Oxybuprocaine,DB12482,DB00892
4780,Acotiamide,Benzonatate,DB12482,DB00868
4781,Acotiamide,Succinylcholine,DB12482,DB00202
4782,Acotiamide,Tramadol,DB12482,DB00193
4783,Acotiamide,Trospium,DB12482,DB00209
4784,Acotiamide,Oxyphenonium,DB12482,DB00219
4785,Acotiamide,Butabarbital,DB12482,DB00237
4786,Acotiamide,Butalbital,DB12482,DB00241
4787,Acotiamide,Benzatropine,DB12482,DB00245
4788,Acotiamide,Ziprasidone,DB12482,DB00246
4789,Acotiamide,Disopyramide,DB12482,DB00280
4790,Acotiamide,Talbutal,DB12482,DB00306
4791,Acotiamide,Pentobarbital,DB12482,DB00312
4792,Acotiamide,Amitriptyline,DB12482,DB00321
4793,Acotiamide,Ipratropium,DB12482,DB00332
4794,Acotiamide,Methadone,DB12482,DB00333
4795,Acotiamide,Olanzapine,DB12482,DB00334
4796,Acotiamide,Metixene,DB12482,DB00340
4797,Acotiamide,Terfenadine,DB12482,DB00342
4798,Acotiamide,Buclizine,DB12482,DB00354
4799,Acotiamide,Clozapine,DB12482,DB00363
4800,Acotiamide,Doxylamine,DB12482,DB00366
4801,Acotiamide,Trihexyphenidyl,DB12482,DB00376
4802,Acotiamide,Oxyphencyclimine,DB12482,DB00383
4803,Acotiamide,Procyclidine,DB12482,DB00387
4804,Acotiamide,Profenamine,DB12482,DB00392
4805,Acotiamide,Secobarbital,DB12482,DB00418
4806,Acotiamide,Promazine,DB12482,DB00420
4807,Acotiamide,Hyoscyamine,DB12482,DB00424
4808,Acotiamide,Cyproheptadine,DB12482,DB00434
4809,Acotiamide,Imipramine,DB12482,DB00458
4810,Acotiamide,Methscopolamine bromide,DB12482,DB00462
4811,Acotiamide,Metharbital,DB12482,DB00463
4812,Acotiamide,Fluoxetine,DB12482,DB00472
4813,Acotiamide,Chlorpromazine,DB12482,DB00477
4814,Acotiamide,Darifenacin,DB12482,DB00496
4815,Acotiamide,Tridihexethyl,DB12482,DB00505
4816,Acotiamide,Triflupromazine,DB12482,DB00508
4817,Acotiamide,Dextromethorphan,DB12482,DB00514
4818,Acotiamide,Anisotropine methylbromide,DB12482,DB00517
4819,Acotiamide,Nortriptyline,DB12482,DB00540
4820,Acotiamide,Amoxapine,DB12482,DB00543
4821,Acotiamide,Lamotrigine,DB12482,DB00555
4822,Acotiamide,Atropine,DB12482,DB00572
4823,Acotiamide,Thiopental,DB12482,DB00599
4824,Acotiamide,Nicardipine,DB12482,DB00622
4825,Acotiamide,Mecamylamine,DB12482,DB00657
4826,Acotiamide,Pirenzepine,DB12482,DB00670
4827,Acotiamide,Paroxetine,DB12482,DB00715
4828,Acotiamide,Homatropine methylbromide,DB12482,DB00725
4829,Acotiamide,Scopolamine,DB12482,DB00747
4830,Acotiamide,Isoflurane,DB12482,DB00753
4831,Acotiamide,Benzquinamide,DB12482,DB00767
4832,Acotiamide,Clidinium,DB12482,DB00771
4833,Acotiamide,Propiomazine,DB12482,DB00777
4834,Acotiamide,Propantheline,DB12482,DB00782
4835,Acotiamide,Primidone,DB12482,DB00794
4836,Acotiamide,Dicyclomine,DB12482,DB00804
4837,Acotiamide,Biperiden,DB12482,DB00810
4838,Acotiamide,Brompheniramine,DB12482,DB00835
4839,Acotiamide,Methylphenobarbital,DB12482,DB00849
4840,Acotiamide,Quinidine,DB12482,DB00908
4841,Acotiamide,Amantadine,DB12482,DB00915
4842,Acotiamide,Maprotiline,DB12482,DB00934
4843,Acotiamide,Methantheline,DB12482,DB00940
4844,Acotiamide,Hexafluronium,DB12482,DB00941
4845,Acotiamide,Cycrimine,DB12482,DB00942
4846,Acotiamide,Desloratadine,DB12482,DB00967
4847,Acotiamide,Glycopyrronium,DB12482,DB00986
4848,Acotiamide,Tolterodine,DB12482,DB01036
4849,Acotiamide,Oxybutynin,DB12482,DB01062
4850,Acotiamide,Promethazine,DB12482,DB01069
4851,Acotiamide,Diphenhydramine,DB12482,DB01075
4852,Acotiamide,Pentolinium,DB12482,DB01090
4853,Acotiamide,Doxepin,DB12482,DB01142
4854,Acotiamide,Flavoxate,DB12482,DB01148
4855,Acotiamide,Desipramine,DB12482,DB01151
4856,Acotiamide,Orphenadrine,DB12482,DB01173
4857,Acotiamide,Phenobarbital,DB12482,DB01174
4858,Acotiamide,Escitalopram,DB12482,DB01175
4859,Acotiamide,Quetiapine,DB12482,DB01224
4860,Acotiamide,Levacetylmethadol,DB12482,DB01227
4861,Acotiamide,Diphenidol,DB12482,DB01231
4862,Acotiamide,Aripiprazole,DB12482,DB01238
4863,Acotiamide,Chlorprothixene,DB12482,DB01239
4864,Acotiamide,Fenoterol,DB12482,DB01288
4865,Acotiamide,Amobarbital,DB12482,DB01351
4866,Acotiamide,Aprobarbital,DB12482,DB01352
4867,Acotiamide,Butobarbital,DB12482,DB01353
4868,Acotiamide,Heptabarbital,DB12482,DB01354
4869,Acotiamide,Hexobarbital,DB12482,DB01355
4870,Acotiamide,Methotrimeprazine,DB12482,DB01403
4871,Acotiamide,Tiotropium,DB12482,DB01409
4872,Acotiamide,Barbital,DB12482,DB01483
4873,Acotiamide,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",DB12482,DB01496
4874,Acotiamide,Solifenacin,DB12482,DB01591
4875,Acotiamide,Isopropamide,DB12482,DB01625
4876,Acotiamide,Mepenzolate,DB12482,DB04843
4877,Acotiamide,Fesoterodine,DB12482,DB06702
4878,Acotiamide,Dimetindene,DB12482,DB08801
4879,Acotiamide,Agmatine,DB12482,DB08838
4880,Acotiamide,Umeclidinium,DB12482,DB09076
4881,Acotiamide,Esmolol,DB12482,DB00187
4882,Acotiamide,Betaxolol,DB12482,DB00195
4883,Acotiamide,Metoprolol,DB12482,DB00264
4884,Acotiamide,Atenolol,DB12482,DB00335
4885,Acotiamide,Timolol,DB12482,DB00373
4886,Acotiamide,Sotalol,DB12482,DB00489
4887,Acotiamide,Propranolol,DB12482,DB00571
4888,Acotiamide,Labetalol,DB12482,DB00598
4889,Acotiamide,Bisoprolol,DB12482,DB00612
4890,Acotiamide,Alprenolol,DB12482,DB00866
4891,Acotiamide,Pindolol,DB12482,DB00960
4892,Acotiamide,Carvedilol,DB12482,DB01136
4893,Acotiamide,Propafenone,DB12482,DB01182
4894,Acotiamide,Acebutolol,DB12482,DB01193
4895,Acotiamide,Nadolol,DB12482,DB01203
4896,Acotiamide,Bevantolol,DB12482,DB01295
4897,Acotiamide,Practolol,DB12482,DB01297
4898,Acotiamide,Penbutolol,DB12482,DB01359
4899,Acotiamide,Oxprenolol,DB12482,DB01580
4900,Acotiamide,Celiprolol,DB12482,DB04846
4901,Acotiamide,Nebivolol,DB12482,DB04861
4902,Acotiamide,Bufuralol,DB12482,DB06726
4903,Acotiamide,Bopindolol,DB12482,DB08807
4904,Acotiamide,Bupranolol,DB12482,DB08808
4905,Acotiamide,Nicotine,DB12482,DB00184
4906,Acotiamide,Cevimeline,DB12482,DB00185
4907,Acotiamide,Carbamoylcholine,DB12482,DB00411
4908,Acotiamide,Bethanechol,DB12482,DB01019
4909,Acotiamide,Pilocarpine,DB12482,DB01085
4910,Acotiamide,Varenicline,DB12482,DB01273
4911,Acotiamide,Acetylcholine,DB12482,DB03128
4912,Acotiamide,Arecoline,DB12482,DB04365
4913,Acotiamide,Lobeline,DB12482,DB05137
4914,Acotiamide,NGX267,DB12482,DB05152
4915,Acotiamide,GTS-21,DB12482,DB05708
4916,Acotiamide,Methacholine,DB12482,DB06709
4917,Acotiamide,Epibatidine,DB12482,DB07720
4918,Acotiamide,Flunisolide,DB12482,DB00180
4919,Acotiamide,Beclomethasone dipropionate,DB12482,DB00394
4920,Acotiamide,Betamethasone,DB12482,DB00443
4921,Acotiamide,Fluticasone propionate,DB12482,DB00588
4922,Acotiamide,Fluocinolone acetonide,DB12482,DB00591
4923,Acotiamide,Triamcinolone,DB12482,DB00620
4924,Acotiamide,Prednisone,DB12482,DB00635
4925,Acotiamide,Fludrocortisone,DB12482,DB00687
4926,Acotiamide,Hydrocortisone,DB12482,DB00741
4927,Acotiamide,Prednisolone,DB12482,DB00860
4928,Acotiamide,Methylprednisolone,DB12482,DB00959
4929,Acotiamide,Trilostane,DB12482,DB01108
4930,Acotiamide,Budesonide,DB12482,DB01222
4931,Acotiamide,Dexamethasone,DB12482,DB01234
4932,Acotiamide,Corticotropin,DB12482,DB01285
4933,Acotiamide,Cortisone acetate,DB12482,DB01380
4934,Acotiamide,Paramethasone,DB12482,DB01384
4935,Acotiamide,Ciclesonide,DB12482,DB01410
4936,Acotiamide,Aldosterone,DB12482,DB04630
4937,Acotiamide,Fluticasone furoate,DB12482,DB08906
4938,Acotiamide,Deflazacort,DB12482,DB11921
4939,Acotiamide,Clobetasol propionate,DB12482,DB01013
4940,Acotiamide,Fluocinonide,DB12482,DB01047
4941,Acotiamide,Desoximetasone,DB12482,DB00547
4942,Acotiamide,Mometasone,DB12482,DB00764
4943,Acotiamide,Fluorometholone,DB12482,DB00324
4944,Acotiamide,Flumethasone,DB12482,DB00663
4945,Acotiamide,Metocurine iodide,DB12482,DB00416
4946,Acotiamide,Gallamine triethiodide,DB12482,DB00483
4947,Acotiamide,Cisatracurium,DB12482,DB00565
4948,Acotiamide,Rocuronium,DB12482,DB00728
4949,Acotiamide,Atracurium besylate,DB12482,DB00732
4950,Acotiamide,Mivacurium,DB12482,DB01226
4951,Acotiamide,Metocurine,DB12482,DB01336
4952,Acotiamide,Pancuronium,DB12482,DB01337
4953,Acotiamide,Pipecuronium,DB12482,DB01338
4954,Acotiamide,Vecuronium,DB12482,DB01339
4955,Acotiamide,Meclizine,DB12482,DB00737
4956,Distigmine,Dipyridamole,DB13694,DB00975
4957,Distigmine,Irinotecan,DB13694,DB00762
4958,Distigmine,Ephedrine,DB13694,DB01364
4959,Distigmine,Bambuterol,DB13694,DB01408
4960,Distigmine,Clevidipine,DB13694,DB04920
4961,Distigmine,"Sar9, Met (O2)11-Substance P",DB13694,DB05875
4962,Distigmine,Mirabegron,DB13694,DB08893
4963,Distigmine,Procaine,DB13694,DB00721
4964,Distigmine,Cocaine,DB13694,DB00907
4965,Distigmine,Trimethaphan,DB13694,DB01116
4966,Distigmine,Doxacurium,DB13694,DB01135
4967,Distigmine,Chloroprocaine,DB13694,DB01161
