id,dtype,protein_id,nhprotein_id,name,did,evidence,zscore,conf,description,reference,drug_name,log2foldchange,pvalue,score,source,O2S,S2O,mondoid,doid,name,def
235916,Expression Atlas,2425,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.067,2.10E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235917,Expression Atlas,1823,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.108,3.66E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235918,Expression Atlas,2009,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.002,8.38E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235919,Expression Atlas,13114,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.769,6.70E-10,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235920,Expression Atlas,18944,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.078,0.000152622,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235921,Expression Atlas,14952,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.58,0.000481428,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235922,Expression Atlas,1342,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.13,1.54E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235923,Expression Atlas,3846,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.282,1.03E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235924,Expression Atlas,13932,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.335,0.000449512,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235925,Expression Atlas,3647,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.135,9.87E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235926,Expression Atlas,12378,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.222,6.46E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235927,Expression Atlas,2428,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.117,1.79E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235928,Expression Atlas,1716,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.446,2.46E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235929,Expression Atlas,13887,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.298,1.27E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235930,Expression Atlas,1562,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.358,6.59E-11,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235931,Expression Atlas,367,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.806,0.000890622,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235932,Expression Atlas,13846,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.275,4.82E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235933,Expression Atlas,6460,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.302,4.87E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235934,Expression Atlas,1937,,Duchenne muscular dystrophy,DOID:11723,,,,,,,2.061,5.40E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235935,Expression Atlas,20190,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.209,1.05E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235936,Expression Atlas,12440,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.21,1.06E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235937,Expression Atlas,10608,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.097,2.16E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235938,Expression Atlas,19737,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.176,0.00125789,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235939,Expression Atlas,16598,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.223,9.23E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235940,Expression Atlas,20343,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.262,0.006574068,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235941,Expression Atlas,19051,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.766,1.85E-10,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235942,Expression Atlas,15476,,Duchenne muscular dystrophy,DOID:11723,,,,,,,2.019,3.12E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235943,Expression Atlas,10057,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.043,2.92E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235944,Expression Atlas,8082,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.252,1.13E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235945,Expression Atlas,12025,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.025,4.34E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235946,Expression Atlas,746,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.214,1.99E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235947,Expression Atlas,5251,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.088,7.43E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235948,Expression Atlas,5865,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.149,5.40E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235949,Expression Atlas,17749,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.016,6.91E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235950,Expression Atlas,10634,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.66,1.92E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235951,Expression Atlas,11530,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.123,0.000253932,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235952,Expression Atlas,19779,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.048,2.34E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235953,Expression Atlas,7763,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.101,1.37E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235954,Expression Atlas,16521,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.338,3.19E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235955,Expression Atlas,18765,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.339,2.10E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235956,Expression Atlas,12190,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.031,5.75E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235957,Expression Atlas,17865,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.006,3.21E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235958,Expression Atlas,8789,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.236,1.33E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235959,Expression Atlas,8928,,Duchenne muscular dystrophy,DOID:11723,,,,,,,2.132,1.25E-10,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235960,Expression Atlas,19229,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.033,2.20E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235961,Expression Atlas,2797,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.07,1.43E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235962,Expression Atlas,7977,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.12,0.007846916,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235963,Expression Atlas,16859,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.034,1.70E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235964,Expression Atlas,3648,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.203,4.03E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235965,Expression Atlas,13900,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.225,1.84E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235966,Expression Atlas,8684,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.086,1.12E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235967,Expression Atlas,18111,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.233,6.64E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235968,Expression Atlas,20215,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.314,0.001030411,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235969,Expression Atlas,4568,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.005,7.75E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235970,Expression Atlas,10447,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.306,2.93E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235971,Expression Atlas,15061,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.006,2.74E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235972,Expression Atlas,2496,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.425,6.76E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235973,Expression Atlas,4202,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.04,3.88E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235974,Expression Atlas,13391,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.059,1.12E-08,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235975,Expression Atlas,11730,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.815,5.86E-10,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235976,Expression Atlas,19665,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.322,0.001656136,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235977,Expression Atlas,7149,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.085,1.53E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235978,Expression Atlas,221,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.59,1.61E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235979,Expression Atlas,15141,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.296,4.43E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235980,Expression Atlas,19084,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.004,5.57E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235981,Expression Atlas,13704,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.052,2.08E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
